-3119949.61022,4086919.53998,3761583.0383,0.634814766466,2.22281768418,97.2284926618,4.20262954666e-11,5.63802587173e-12,-1.33912211159e-11,9.9770035336e-05,9.9770035336e-05,9.9770035336e-05,3.53711227514,3.00727681655,7.11682837173,
-3119949.5836,4086919.50048,3761582.99978,0.634814766022,2.22281768472,97.1673657422,0.00128976258018,0.00198210419627,0.00273573521987,0.0629159852434,0.0640085431379,0.0665061842736,4.45591661236,3.71495850316,8.9056147107,
-3119949.58144,4086919.49781,3761583.00204,0.634814766629,2.2228176847,97.1659473113,0.00172199834683,0.000634392287666,0.00108406164957,0.0349176211985,0.0352501004591,0.0359916673899,4.46226823935,3.72533234907,8.88886687734,
-3119949.56833,4086919.48179,3761582.98816,0.634814766802,2.22281768457,97.1410540873,-0.00128115563234,0.000846060160972,0.00195030506414,0.0387011285782,0.0391046036641,0.0400249615499,4.48155820669,3.7040438825,8.89081464724,
-3119949.56745,4086919.48394,3761582.98825,0.634814766703,2.22281768418,97.1420577839,2.52355991205e-06,1.44339795875e-06,1.22706314126e-06,9.98952491862e-05,9.98969433125e-05,9.99022305682e-05,3.59181246387,2.97386920969,7.09542906895,
-3119949.56636,4086919.48274,3761582.98768,0.634814766782,2.22281768415,97.1404149586,8.10605728306e-07,2.36448826082e-06,9.4583091768e-07,9.99009273583e-05,9.99018768389e-05,9.99043529566e-05,3.59810953011,2.98492296988,7.07805499807,
-3119949.55588,4086919.47055,3761582.97598,0.634814766796,2.22281768397,97.1205579496,2.3780634715e-11,-3.27622484973e-12,-5.84720615563e-14,9.96393406753e-05,9.96393406753e-05,9.96393406753e-05,3.60879141911,2.97620006836,7.07605835169,
-3119949.55603,4086919.46777,3761582.97901,0.634814767378,2.22281768432,97.1206499205,6.41085727969e-09,-6.99508920879e-09,1.00509970718e-08,9.93542193368e-05,9.93542193368e-05,9.93542193368e-05,3.61641853232,2.98945945455,7.05511056972,
-3119949.54906,4086919.45998,3761582.97288,0.634814767574,2.22281768416,97.1086167649,-0.000787417241216,-0.00385712668978,0.00303104293686,0.101960823464,0.105137800119,0.114250083962,4.5292425742,3.72940002143,8.81750443393,
-3119949.5468,4086919.46065,3761582.97115,0.634814767433,2.22281768373,97.1069150386,-0.000788435702453,-0.0030223682555,-0.00128041379631,0.0478987148649,0.0485398392545,0.0499503110277,4.5402101216,3.74926015041,8.78659341977,
-3119949.54494,4086919.46048,3761582.97108,0.634814767541,2.22281768347,97.105856621,1.92907002336e-13,-6.5999386614e-12,-6.66377731896e-12,9.98211870962e-05,9.98211870962e-05,9.98211870962e-05,3.64073327823,3.01456959293,7.005478519,
-3119949.53606,4086919.45493,3761582.96668,0.634814767899,2.22281768275,97.0953535846,0.00226170133161,-0.00353182604849,-0.000676973239248,0.0908124855956,0.0937718899959,0.103362232983,4.55734540882,3.76348042717,8.75507354097,
-3119949.53623,4086919.45733,3761582.96748,0.634814767812,2.22281768249,97.0974504118,6.68906338948e-12,5.5499550447e-12,8.99467194059e-12,9.96180902014e-05,9.96180902014e-05,9.96180902014e-05,3.65572690723,3.02786263787,6.97707761036,
-3119949.53187,4086919.45355,3761582.96616,0.634814768172,2.22281768226,97.0921242915,-2.45190405681e-11,-2.80356700424e-11,-6.5864752293e-11,9.94910251088e-05,9.94910251088e-05,9.94910251088e-05,3.6604506368,3.02559415901,6.974523527,
-3119949.53084,4086919.4528,3761582.96481,0.634814768115,2.22281768219,97.0903367751,0.00355246398959,-0.00468219934129,-0.00119765716786,0.0761390026432,0.0782202432313,0.085973764275,4.58879098033,3.80561901845,8.6811980683,
-3119949.52783,4086919.44931,3761582.96789,0.634814768934,2.22281768214,97.0884577363,-2.47004410275e-09,-5.05516156356e-10,4.24099580841e-09,9.9632535815e-05,9.9632535815e-05,9.9632535815e-05,3.67453317997,3.04240244671,6.94348504062,
-3119949.52754,4086919.45007,3761582.96619,0.634814768679,2.222817682,97.0877967364,0.0042461864448,-0.000761575597565,-0.00413118282572,0.107353220967,0.111174943605,0.130997368223,4.60694585625,3.82695352058,8.64152004015,
-3119949.5269,4086919.45125,3761582.96468,0.634814768436,2.22281768177,97.087337145,2.26134809926e-12,2.42120673969e-12,-2.68458614763e-12,9.98778619514e-05,9.98778619514e-05,9.98778619514e-05,3.69743469188,3.0815524224,6.88127799129,
-3119949.52328,4086919.44759,3761582.9676,0.634814769282,2.22281768164,97.0849641238,3.0104275654e-14,-5.01936035276e-14,-1.94174256243e-14,9.97366049123e-05,9.97366049123e-05,9.97366049123e-05,3.69976214152,3.07889492208,6.88152566148,
-3119949.52239,4086919.44732,3761582.9683,0.634814769442,2.22281768153,97.0847650038,3.80249771135e-11,1.74444426529e-11,-1.29551809966e-11,9.96396381609e-05,9.96396381609e-05,9.96396381609e-05,3.71201715279,3.09973954169,6.84833764063,
-3119949.52201,4086919.44868,3761582.97334,0.63481477,2.22281768131,97.0884406396,-0.00383014726369,0.00323893889253,0.000601261717682,0.0938021181597,0.0963337907235,0.105908509939,4.6406930194,3.86884048025,8.5654688977,
-3119949.52258,4086919.44895,3761582.97338,0.634814769953,2.22281768137,97.0889237836,-1.25616540099e-12,-8.29385638988e-12,5.54087615281e-12,9.97462781373e-05,9.97462781373e-05,9.97462781373e-05,3.72567610739,3.11759286955,6.81667890259,
-3119949.52258,4086919.44895,3761582.97338,0.634814769953,2.22281768137,97.0889237836,-1.58933121435e-25,-1.04935901255e-24,7.01045214076e-25,9.96538436121e-05,9.96538436121e-05,9.96538436121e-05,3.73828599962,3.13948871679,6.78208429543,
-3119949.51792,4086919.44682,3761582.97535,0.634814770623,2.2228176809,97.0864481446,7.97670952399e-07,-1.56245017228e-06,-8.11625207662e-07,9.97967725437e-05,9.97975168457e-05,9.97992659663e-05,3.73587687719,3.1313117225,6.7925927497,
-3119949.51694,4086919.44467,3761582.97294,0.634814770533,2.222817681,97.0831644238,6.82096165884e-07,-1.00276139387e-06,-1.57933642085e-06,9.9855264531e-05,9.98559904381e-05,9.98575167127e-05,3.7489970145,3.15490950712,6.75581714505,
